baselogNr2nc,valueslogNr2nc,baselogNr2npr,valueslogNr2npr,baselogNr2npc,valueslogNr2npc,baselogNc2npr,valueslogNc2npr,baselogNc2npc,valueslogNc2npc,baselogNpr2npc,valueslogNpr2npc,
-9.8,0,-9.8,0,-9.8,0,-9.8,0,-9.8,0,-9.8,0
-9.600000000000001,0,-9.600000000000001,0,-9.600000000000001,0,-9.600000000000001,0,-9.600000000000001,0,-9.600000000000001,0
-9.400000000000002,0,-9.400000000000002,0,-9.400000000000002,0,-9.400000000000002,0,-9.400000000000002,0,-9.400000000000002,0
-9.200000000000003,0,-9.200000000000003,0,-9.200000000000003,0,-9.200000000000003,0,-9.200000000000003,0,-9.200000000000003,0
-9.000000000000004,0,-9.000000000000004,0,-9.000000000000004,0,-9.000000000000004,0,-9.000000000000004,0,-9.000000000000004,0
-8.800000000000004,0,-8.800000000000004,0,-8.800000000000004,0,-8.800000000000004,0,-8.800000000000004,0,-8.800000000000004,0
-8.600000000000005,0,-8.600000000000005,0,-8.600000000000005,0,-8.600000000000005,0,-8.600000000000005,0,-8.600000000000005,0
-8.400000000000006,0,-8.400000000000006,0,-8.400000000000006,0,-8.400000000000006,0,-8.400000000000006,0,-8.400000000000006,0
-8.200000000000006,0,-8.200000000000006,0,-8.200000000000006,0,-8.200000000000006,0,-8.200000000000006,0,-8.200000000000006,0
-8.000000000000007,0,-8.000000000000007,0,-8.000000000000007,0,-8.000000000000007,0,-8.000000000000007,0,-8.000000000000007,0
-7.800000000000008,0,-7.800000000000008,0,-7.800000000000008,0,-7.800000000000008,0,-7.800000000000008,0,-7.800000000000008,0
-7.6000000000000085,0,-7.6000000000000085,0,-7.6000000000000085,0,-7.6000000000000085,0,-7.6000000000000085,0,-7.6000000000000085,0
-7.400000000000009,0,-7.400000000000009,0,-7.400000000000009,0,-7.400000000000009,0,-7.400000000000009,0,-7.400000000000009,0
-7.20000000000001,0,-7.20000000000001,0,-7.20000000000001,0,-7.20000000000001,0,-7.20000000000001,0,-7.20000000000001,0
-7.000000000000011,0,-7.000000000000011,0,-7.000000000000011,0,-7.000000000000011,0,-7.000000000000011,0,-7.000000000000011,0
-6.800000000000011,0,-6.800000000000011,0,-6.800000000000011,0,-6.800000000000011,0,-6.800000000000011,0,-6.800000000000011,0
-6.600000000000012,0,-6.600000000000012,0,-6.600000000000012,0,-6.600000000000012,0,-6.600000000000012,0,-6.600000000000012,0
-6.400000000000013,0,-6.400000000000013,0,-6.400000000000013,0,-6.400000000000013,0,-6.400000000000013,0,-6.400000000000013,0
-6.2000000000000135,0,-6.2000000000000135,0,-6.2000000000000135,0,-6.2000000000000135,0,-6.2000000000000135,0,-6.2000000000000135,0
-6.000000000000014,0,-6.000000000000014,0,-6.000000000000014,0,-6.000000000000014,0,-6.000000000000014,0,-6.000000000000014,0
-5.800000000000015,0,-5.800000000000015,0,-5.800000000000015,0,-5.800000000000015,0,-5.800000000000015,0,-5.800000000000015,0
-5.600000000000016,0,-5.600000000000016,0,-5.600000000000016,0,-5.600000000000016,0,-5.600000000000016,0,-5.600000000000016,0
-5.400000000000016,0,-5.400000000000016,0,-5.400000000000016,0,-5.400000000000016,0,-5.400000000000016,0,-5.400000000000016,0
-5.200000000000017,0,-5.200000000000017,0,-5.200000000000017,0,-5.200000000000017,0,-5.200000000000017,0,-5.200000000000017,0
-5.000000000000018,0,-5.000000000000018,0,-5.000000000000018,1,-5.000000000000018,0,-5.000000000000018,0,-5.000000000000018,0
-4.8000000000000185,1,-4.8000000000000185,0,-4.8000000000000185,2,-4.8000000000000185,0,-4.8000000000000185,1,-4.8000000000000185,0
-4.600000000000019,0,-4.600000000000019,0,-4.600000000000019,1,-4.600000000000019,0,-4.600000000000019,0,-4.600000000000019,2
-4.40000000000002,0,-4.40000000000002,0,-4.40000000000002,7,-4.40000000000002,0,-4.40000000000002,0,-4.40000000000002,1
-4.200000000000021,0,-4.200000000000021,0,-4.200000000000021,10,-4.200000000000021,0,-4.200000000000021,0,-4.200000000000021,7
-4.000000000000021,0,-4.000000000000021,0,-4.000000000000021,21,-4.000000000000021,0,-4.000000000000021,3,-4.000000000000021,5
-3.800000000000022,0,-3.800000000000022,0,-3.800000000000022,30,-3.800000000000022,1,-3.800000000000022,2,-3.800000000000022,11
-3.6000000000000227,0,-3.6000000000000227,0,-3.6000000000000227,52,-3.6000000000000227,0,-3.6000000000000227,5,-3.6000000000000227,11
-3.4000000000000234,4,-3.4000000000000234,3,-3.4000000000000234,72,-3.4000000000000234,0,-3.4000000000000234,7,-3.4000000000000234,40
-3.200000000000024,9,-3.200000000000024,3,-3.200000000000024,87,-3.200000000000024,1,-3.200000000000024,13,-3.200000000000024,61
-3.000000000000025,10,-3.000000000000025,3,-3.000000000000025,129,-3.000000000000025,2,-3.000000000000025,27,-3.000000000000025,69
-2.8000000000000256,20,-2.8000000000000256,6,-2.8000000000000256,151,-2.8000000000000256,0,-2.8000000000000256,40,-2.8000000000000256,110
-2.6000000000000263,41,-2.6000000000000263,7,-2.6000000000000263,203,-2.6000000000000263,0,-2.6000000000000263,58,-2.6000000000000263,138
-2.400000000000027,69,-2.400000000000027,18,-2.400000000000027,226,-2.400000000000027,0,-2.400000000000027,91,-2.400000000000027,178
-2.2000000000000277,95,-2.2000000000000277,37,-2.2000000000000277,258,-2.2000000000000277,3,-2.2000000000000277,145,-2.2000000000000277,239
-2.0000000000000284,142,-2.0000000000000284,45,-2.0000000000000284,316,-2.0000000000000284,7,-2.0000000000000284,210,-2.0000000000000284,273
-1.8000000000000291,180,-1.8000000000000291,78,-1.8000000000000291,363,-1.8000000000000291,7,-1.8000000000000291,224,-1.8000000000000291,325
-1.6000000000000298,256,-1.6000000000000298,120,-1.6000000000000298,373,-1.6000000000000298,25,-1.6000000000000298,276,-1.6000000000000298,349
-1.4000000000000306,277,-1.4000000000000306,186,-1.4000000000000306,385,-1.4000000000000306,35,-1.4000000000000306,297,-1.4000000000000306,404
-1.2000000000000313,329,-1.2000000000000313,207,-1.2000000000000313,352,-1.2000000000000313,47,-1.2000000000000313,354,-1.2000000000000313,440
-1.000000000000032,342,-1.000000000000032,250,-1.000000000000032,355,-1.000000000000032,79,-1.000000000000032,347,-1.000000000000032,454
-0.8000000000000327,388,-0.8000000000000327,325,-0.8000000000000327,324,-0.8000000000000327,112,-0.8000000000000327,444,-0.8000000000000327,445
-0.6000000000000334,435,-0.6000000000000334,328,-0.6000000000000334,320,-0.6000000000000334,156,-0.6000000000000334,417,-0.6000000000000334,429
-0.4000000000000341,452,-0.4000000000000341,430,-0.4000000000000341,271,-0.4000000000000341,245,-0.4000000000000341,394,-0.4000000000000341,332
-0.20000000000003482,463,-0.20000000000003482,373,-0.20000000000003482,222,-0.20000000000003482,263,-0.20000000000003482,389,-0.20000000000003482,252
-3.552713678800501e-14,343,-3.552713678800501e-14,393,-3.552713678800501e-14,170,-3.552713678800501e-14,312,-3.552713678800501e-14,356,-3.552713678800501e-14,194
0.19999999999996376,350,0.19999999999996376,473,0.19999999999996376,138,0.19999999999996376,469,0.19999999999996376,343,0.19999999999996376,131
0.39999999999996305,233,0.39999999999996305,373,0.39999999999996305,80,0.39999999999996305,496,0.39999999999996305,201,0.39999999999996305,98
0.5999999999999623,203,0.5999999999999623,382,0.5999999999999623,62,0.5999999999999623,507,0.5999999999999623,155,0.5999999999999623,45
0.7999999999999616,151,0.7999999999999616,298,0.7999999999999616,42,0.7999999999999616,544,0.7999999999999616,107,0.7999999999999616,21
0.9999999999999609,119,0.9999999999999609,230,0.9999999999999609,26,0.9999999999999609,438,0.9999999999999609,76,0.9999999999999609,19
1.1999999999999602,67,1.1999999999999602,166,1.1999999999999602,25,1.1999999999999602,387,1.1999999999999602,36,1.1999999999999602,7
1.3999999999999595,40,1.3999999999999595,123,1.3999999999999595,9,1.3999999999999595,298,1.3999999999999595,31,1.3999999999999595,2
1.5999999999999588,33,1.5999999999999588,84,1.5999999999999588,4,1.5999999999999588,245,1.5999999999999588,20,1.5999999999999588,0
1.799999999999958,18,1.799999999999958,57,1.799999999999958,4,1.799999999999958,174,1.799999999999958,11,1.799999999999958,1
1.9999999999999574,9,1.9999999999999574,42,1.9999999999999574,2,1.9999999999999574,103,1.9999999999999574,4,1.9999999999999574,1
2.1999999999999567,4,2.1999999999999567,24,2.1999999999999567,1,2.1999999999999567,55,2.1999999999999567,5,2.1999999999999567,0
2.399999999999956,5,2.399999999999956,13,2.399999999999956,0,2.399999999999956,36,2.399999999999956,3,2.399999999999956,0
2.5999999999999552,5,2.5999999999999552,6,2.5999999999999552,0,2.5999999999999552,22,2.5999999999999552,1,2.5999999999999552,0
2.7999999999999545,1,2.7999999999999545,6,2.7999999999999545,0,2.7999999999999545,11,2.7999999999999545,0,2.7999999999999545,0
2.999999999999954,0,2.999999999999954,3,2.999999999999954,0,2.999999999999954,8,2.999999999999954,0,2.999999999999954,0
3.199999999999953,0,3.199999999999953,1,3.199999999999953,0,3.199999999999953,3,3.199999999999953,0,3.199999999999953,0
3.3999999999999524,0,3.3999999999999524,0,3.3999999999999524,0,3.3999999999999524,1,3.3999999999999524,0,3.3999999999999524,0
3.5999999999999517,0,3.5999999999999517,1,3.5999999999999517,0,3.5999999999999517,0,3.5999999999999517,0,3.5999999999999517,0
3.799999999999951,0,3.799999999999951,0,3.799999999999951,0,3.799999999999951,1,3.799999999999951,0,3.799999999999951,0
3.9999999999999503,0,3.9999999999999503,0,3.9999999999999503,0,3.9999999999999503,1,3.9999999999999503,1,3.9999999999999503,0
4.1999999999999496,0,4.1999999999999496,0,4.1999999999999496,0,4.1999999999999496,0,4.1999999999999496,0,4.1999999999999496,0
4.399999999999949,0,4.399999999999949,0,4.399999999999949,0,4.399999999999949,0,4.399999999999949,0,4.399999999999949,0
4.599999999999948,0,4.599999999999948,0,4.599999999999948,0,4.599999999999948,0,4.599999999999948,0,4.599999999999948,0
4.799999999999947,0,4.799999999999947,0,4.799999999999947,0,4.799999999999947,0,4.799999999999947,0,4.799999999999947,0
4.999999999999947,0,4.999999999999947,0,4.999999999999947,0,4.999999999999947,0,4.999999999999947,0,4.999999999999947,0
5.199999999999946,0,5.199999999999946,0,5.199999999999946,0,5.199999999999946,0,5.199999999999946,0,5.199999999999946,0
5.399999999999945,0,5.399999999999945,0,5.399999999999945,0,5.399999999999945,0,5.399999999999945,0,5.399999999999945,0
5.599999999999945,0,5.599999999999945,0,5.599999999999945,0,5.599999999999945,0,5.599999999999945,0,5.599999999999945,0
5.799999999999944,0,5.799999999999944,0,5.799999999999944,0,5.799999999999944,0,5.799999999999944,0,5.799999999999944,0
5.999999999999943,0,5.999999999999943,0,5.999999999999943,0,5.999999999999943,0,5.999999999999943,0,5.999999999999943,0
6.1999999999999424,0,6.1999999999999424,0,6.1999999999999424,0,6.1999999999999424,0,6.1999999999999424,0,6.1999999999999424,0
6.399999999999942,0,6.399999999999942,0,6.399999999999942,0,6.399999999999942,0,6.399999999999942,0,6.399999999999942,0
6.599999999999941,0,6.599999999999941,0,6.599999999999941,0,6.599999999999941,0,6.599999999999941,0,6.599999999999941,0
6.79999999999994,0,6.79999999999994,0,6.79999999999994,0,6.79999999999994,0,6.79999999999994,0,6.79999999999994,0
6.99999999999994,0,6.99999999999994,0,6.99999999999994,0,6.99999999999994,0,6.99999999999994,0,6.99999999999994,0
7.199999999999939,0,7.199999999999939,0,7.199999999999939,0,7.199999999999939,0,7.199999999999939,0,7.199999999999939,0
7.399999999999938,0,7.399999999999938,0,7.399999999999938,0,7.399999999999938,0,7.399999999999938,0,7.399999999999938,0
7.5999999999999375,0,7.5999999999999375,0,7.5999999999999375,0,7.5999999999999375,0,7.5999999999999375,0,7.5999999999999375,0
7.799999999999937,0,7.799999999999937,0,7.799999999999937,0,7.799999999999937,0,7.799999999999937,0,7.799999999999937,0
7.999999999999936,0,7.999999999999936,0,7.999999999999936,0,7.999999999999936,0,7.999999999999936,0,7.999999999999936,0
8.199999999999935,0,8.199999999999935,0,8.199999999999935,0,8.199999999999935,0,8.199999999999935,0,8.199999999999935,0
8.399999999999935,0,8.399999999999935,0,8.399999999999935,0,8.399999999999935,0,8.399999999999935,0,8.399999999999935,0
8.599999999999934,0,8.599999999999934,0,8.599999999999934,0,8.599999999999934,0,8.599999999999934,0,8.599999999999934,0
8.799999999999933,0,8.799999999999933,0,8.799999999999933,0,8.799999999999933,0,8.799999999999933,0,8.799999999999933,0
8.999999999999932,0,8.999999999999932,0,8.999999999999932,0,8.999999999999932,0,8.999999999999932,0,8.999999999999932,0
9.199999999999932,0,9.199999999999932,0,9.199999999999932,0,9.199999999999932,0,9.199999999999932,0,9.199999999999932,0
9.399999999999931,0,9.399999999999931,0,9.399999999999931,0,9.399999999999931,0,9.399999999999931,0,9.399999999999931,0
9.59999999999993,0,9.59999999999993,0,9.59999999999993,0,9.59999999999993,0,9.59999999999993,0,9.59999999999993,0
9.79999999999993,0,9.79999999999993,0,9.79999999999993,0,9.79999999999993,0,9.79999999999993,0,9.79999999999993,0
9.999999999999929,0,9.999999999999929,0,9.999999999999929,0,9.999999999999929,0,9.999999999999929,0,9.999999999999929,0
